Date,DE,FR,ES,IT,GR,RO,HU,AT,PL,SK,RS,HR,BG
12/11/2025 02:00,46398,43141,21786,23513,3991,5416,4582,5995,13649,2650,3412,1582,3693
12/11/2025 03:00,47092,41463,21359,23129,3888,5407,4552,5959,13775,2652,3326,1581,3861
12/11/2025 04:00,48821,41481,21209,23332,3890,5460,4725,6144,14283,2755,3368,1620,4014
12/11/2025 05:00,52838,44264,21639,24511,4044,5711,5124,6786,15876,2955,3538,1781,3844
12/11/2025 06:00,60464,49196,23946,28790,4374,6308,5821,7975,19046,3412,3989,2173,4287
12/11/2025 07:00,66059,53504,28147,34684,4787,7030,6158,8616,20794,3600,4420,2423,4619
12/11/2025 08:00,68672,55027,30335,38761,5251,7457,6243,8655,21714,3672,4648,2501,4788
12/11/2025 09:00,69241,54968,30037,39590,5622,7401,6302,8407,21771,3716,4727,2490,4840
12/11/2025 10:00,69280,54003,29528,38575,5733,7107,6409,8128,21538,3589,4636,2432,4617
12/11/2025 11:00,69140,53809,28676,37769,5814,6938,6433,7910,21522,3650,4566,2446,4511
12/11/2025 12:00,68152,54312,28104,35938,5910,6825,6431,7624,21899,3655,4485,2402,4461
12/11/2025 13:00,66233,53057,28244,35188,5875,6962,6361,7539,21685,3634,4438,2352,4576
12/11/2025 14:00,64049,51773,28408,36284,5828,7041,6401,7582,21682,3598,4430,2328,4574
12/11/2025 15:00,62971,50973,28504,37433,5585,7142,6507,7888,21921,3595,4491,2360,4530
12/11/2025 16:00,64336,50739,28909,38608,5437,7412,6595,8209,22459,3743,4798,2497,4781
12/11/2025 17:00,67380,52924,29681,40290,5738,7792,6592,8436,22442,3751,4909,2667,4942
12/11/2025 18:00,67640,56484,31236,40653,6055,7855,6556,8423,22161,3720,4882,2660,5140
12/11/2025 19:00,66056,56554,32307,40606,6120,7770,6493,8161,21970,3666,4851,2665,5188
12/11/2025 20:00,62911,53101,33062,39092,6075,7602,6281,7691,21443,3565,4779,2598,5108
12/11/2025 21:00,59303,49871,32461,36021,5718,7201,6084,7154,19957,3328,4661,2478,4846
12/11/2025 22:00,55837,49834,29658,32484,5292,6593,5730,6833,18443,3076,4481,2249,4595
12/11/2025 23:00,51996,49219,26681,29280,4871,6087,5397,6460,17141,2923,4348,1995,4275
13/11/2025 00:00,48735,46827,24623,26485,4572,5793,4999,6163,16095,2770,4179,1775,3989
13/11/2025 01:00,47463,44726,23143,24792,4114,5584,4736,5931,15525,2683,3855,1652,3769
13/11/2025 02:00,46410,43100,22110,23881,4209,5508,4669,5842,15396,2716,3684,1597,3828
13/11/2025 03:00,46791,41386,21637,23385,3895,5501,4629,5816,15346,2721,3552,1585,3891
13/11/2025 04:00,47970,40776,21509,23573,3879,5585,4793,6022,15669,2806,3556,1626,4077
13/11/2025 05:00,51904,42707,21811,24740,4015,5842,5164,6675,16827,2999,3726,1782,3958
13/11/2025 06:00,59635,47616,24064,29152,4241,6403,5866,7858,19597,3440,4137,2176,4428
13/11/2025 07:00,64885,52288,28085,35159,4697,7107,6180,8522,20615,3671,4573,2417,4747
13/11/2025 08:00,68161,53214,30207,38695,5148,7403,6284,8569,21133,3764,4681,2489,4925
13/11/2025 09:00,69282,52832,30358,39696,5364,7197,6389,8333,20755,3813,4672,2441,4969
13/11/2025 10:00,70702,52239,30380,38819,5482,6858,6585,8028,20250,3721,4558,2329,4801
13/11/2025 11:00,70345,52139,30517,37984,5523,6553,6813,7713,20100,3800,4449,2298,4882
13/11/2025 12:00,69495,52959,30687,36190,5578,6445,6778,7381,20871,3782,4372,2239,4827
13/11/2025 13:00,67886,52217,31194,35280,5604,6495,6725,7325,21180,3776,4275,2179,4646
13/11/2025 14:00,66610,51776,31049,36505,5577,6720,6754,7431,21605,3715,4277,2187,4552
13/11/2025 15:00,65401,50668,30825,37838,5392,7034,6819,7774,21789,3666,4404,2255,4533
13/11/2025 16:00,66447,49883,30783,38814,5274,7469,6866,8112,22365,3814,4739,2416,4658
13/11/2025 17:00,68514,51648,30966,40284,5398,7901,6852,8221,22320,3808,4926,2608,4989
13/11/2025 18:00,68049,54597,32112,40290,6057,7952,6813,8190,22112,3736,4897,2600,5249
13/11/2025 19:00,65319,55050,32529,40342,6191,7886,6719,7941,22053,3674,4882,2610,5268
13/11/2025 20:00,61878,51697,33012,38845,6198,7681,6486,7504,21418,3563,4829,2540,5158
13/11/2025 21:00,58334,48558,32377,36037,6058,7246,6286,7015,19774,3319,4639,2429,4912
13/11/2025 22:00,54781,48567,29353,32158,5615,6662,5959,6700,18299,3091,4472,2209,4674
13/11/2025 23:00,50867,48208,26531,28921,5159,6177,5631,6239,17000,2927,4469,1957,4368
14/11/2025 00:00,47470,45491,24496,26664,4633,5858,5245,5940,16237,2802,4213,1760,4046
14/11/2025 01:00,45427,43211,23292,24925,4398,5632,4987,5648,15740,2707,3928,1640,3823
14/11/2025 02:00,45064,41776,22249,23875,4210,5526,4877,5576,15465,2700,3699,1569,3838
14/11/2025 03:00,45416,39995,21820,23176,4135,5482,4850,5491,15568,2701,3585,1559,4108
14/11/2025 04:00,46746,39291,21475,23322,4007,5584,5014,5715,16076,2813,3563,1599,4194
14/11/2025 05:00,50617,41134,22015,24720,4069,5809,5406,6508,17118,3027,3747,1774,4109
14/11/2025 06:00,58424,45667,24031,29055,4259,6373,6087,7687,20020,3456,4152,2162,4450
14/11/2025 07:00,63594,50071,27697,34699,4695,7110,6385,8378,21598,3665,4453,2377,4780
14/11/2025 08:00,66665,52017,30023,38518,5176,7547,6491,8452,22108,3755,4584,2403,4957
14/11/2025 09:00,67633,52554,30686,39784,5492,7469,6608,8268,22203,3817,4483,2296,4968
14/11/2025 10:00,68317,53000,30612,39655,5568,7199,6642,8043,21943,3708,4377,2146,4805
14/11/2025 11:00,68296,53459,30412,39148,5555,6834,6557,7825,21996,3777,4198,2098,4915
14/11/2025 12:00,67356,53866,30784,37592,5522,6689,6440,7534,22178,3781,4126,2055,4869
14/11/2025 13:00,65598,52174,30600,37027,5670,6704,6345,7409,22270,3709,4110,2033,4671
14/11/2025 14:00,64124,51153,30497,37332,5566,6837,6426,7484,22462,3660,4145,2066,4471
14/11/2025 15:00,64122,50007,29929,38250,5343,7105,6597,7680,22718,3629,4252,2171,4345
14/11/2025 16:00,65026,48524,29696,38721,5291,7463,6752,7956,23211,3766,4604,2375,4631
14/11/2025 17:00,66872,50377,30221,40471,5504,7867,6667,8127,23074,3702,4772,2555,4984
14/11/2025 18:00,66218,52752,31377,40431,6100,7879,6569,8117,22760,3647,4740,2529,5203
14/11/2025 19:00,64124,52396,31895,40470,6171,7905,6469,7874,22421,3584,4725,2528,5220
14/11/2025 20:00,59979,49799,32010,38658,6159,7582,6255,7443,21817,3463,4600,2449,5058
14/11/2025 21:00,56729,47113,31326,35504,6031,7188,6145,6963,20383,3271,4494,2345,4832
14/11/2025 22:00,53160,47683,28862,32239,5605,6604,5864,6656,18996,3038,4372,2164,4663
14/11/2025 23:00,49554,47271,26274,29279,5259,6152,5554,6321,17647,2877,4319,1947,4360
15/11/2025 00:00,46719,44906,24438,26800,4736,5804,5155,5947,16650,2714,4163,1744,4072
15/11/2025 01:00,44795,42645,22893,24726,4537,5578,4864,5687,16025,2617,3935,1606,3859
15/11/2025 02:00,43364,40780,21689,23396,4269,5463,4750,5581,15569,2606,3680,1538,3845
15/11/2025 03:00,42653,38643,20770,23028,4146,5384,4685,5467,15516,2582,3528,1521,3835
15/11/2025 04:00,43239,37469,20551,22354,4073,5396,4711,5527,15654,2615,3447,1533,3853
15/11/2025 05:00,43680,38064,20444,23249,4023,5480,4844,5815,15901,2669,3546,1615,3835
15/11/2025 06:00,46518,39634,20931,24738,4111,5689,5091,6166,16780,2808,3752,1787,3981
15/11/2025 07:00,48817,41560,22164,27290,4328,6004,5388,6525,17662,2950,4002,1902,4317
15/11/2025 08:00,51979,43159,23318,29450,4621,6318,5581,6725,19012,3103,4188,2015,4658
15/11/2025 09:00,54878,45281,24704,31487,4854,6396,5749,6747,19927,3296,4238,2009,4672
15/11/2025 10:00,56977,46390,25733,31659,5030,6327,5871,6676,20391,3296,4156,1940,4648
15/11/2025 11:00,58225,47152,26234,31093,5083,6211,5974,6626,20314,3419,4078,1961,4787
15/11/2025 12:00,57115,49386,26485,30714,5141,6063,5914,6444,20545,3356,4048,1992,4733
15/11/2025 13:00,55883,47808,27147,29639,5296,6069,5812,6347,20621,3315,4045,1943,4403
15/11/2025 14:00,55015,46494,27428,29176,5260,6108,5836,6402,20423,3265,4035,1917,4238
15/11/2025 15:00,54699,45487,26392,29056,5086,6403,5925,6577,20358,3232,4116,1977,4266
15/11/2025 16:00,55440,44601,25848,30150,4963,6789,6078,6854,20632,3344,4424,2132,4527
15/11/2025 17:00,57519,46464,25799,32562,5212,7306,6059,7137,20304,3295,4604,2292,4947
15/11/2025 18:00,57341,48993,27156,33494,5819,7331,6001,7073,20008,3265,4527,2294,4923
15/11/2025 19:00,54942,49310,27683,34376,5881,7236,5959,6870,19759,3214,4495,2268,4776
15/11/2025 20:00,52501,46771,27875,33154,5829,7062,5760,6569,19039,3119,4389,2203,4771
15/11/2025 21:00,49538,45162,27617,30509,5602,6691,5583,6211,17971,2954,4278,2133,4571
15/11/2025 22:00,47526,46150,25930,27993,5275,6225,5303,6145,16859,2791,4179,1977,4431
15/11/2025 23:00,44706,46273,23866,25945,4969,5844,5043,5773,15579,2646,4106,1782,4211
16/11/2025 00:00,42087,44382,22033,23786,4444,5472,4664,5510,14892,2509,4005,1607,4014
16/11/2025 01:00,40104,42371,20684,22114,4340,5222,4449,5256,14242,2418,3735,1488,3787
16/11/2025 02:00,39366,40806,19728,20987,4074,5141,4342,5162,13965,2403,3488,1423,3653
16/11/2025 03:00,39076,38701,19063,20539,4002,5067,4281,5066,13846,2379,3320,1391,3784
16/11/2025 04:00,39131,37569,18847,20192,3899,5078,4311,5094,13803,2406,3251,1393,3705
16/11/2025 05:00,39740,37831,18790,20647,3840,5159,4402,5239,13934,2464,3290,1440,3691
16/11/2025 06:00,40925,38723,19004,21594,3921,5312,4612,5559,14490,2600,3362,1540,3845
16/11/2025 07:00,43380,39972,19662,22633,4064,5469,4889,5858,15112,2734,3465,1615,4113
16/11/2025 08:00,46810,41330,20348,23673,4230,5611,5151,6163,16057,2941,3667,1741,4461
16/11/2025 09:00,49852,43659,21314,25895,4410,5655,5326,6335,17031,3165,3837,1829,4664
16/11/2025 10:00,51988,45796,22427,27323,4586,5581,5404,6438,17495,3205,3848,1861,4767
16/11/2025 11:00,54252,47910,22888,27970,4810,5530,5329,6469,17888,3349,3760,1906,4683
16/11/2025 12:00,53885,50162,22987,28804,4912,5569,5193,6170,18423,3207,3707,1936,4646
16/11/2025 13:00,52595,48178,23352,27910,5089,5566,5066,6010,18666,3107,3669,1864,4477
16/11/2025 14:00,51392,46307,24115,26469,4890,5682,5227,5999,18281,3042,3665,1788,4384
16/11/2025 15:00,51394,45127,23267,26277,4571,5969,5483,6190,18148,3018,3724,1811,4385
16/11/2025 16:00,53067,44355,23049,26915,4589,6286,5801,6545,18632,3168,4040,1941,4689
16/11/2025 17:00,55808,46484,23799,29419,4843,6710,5863,6882,18841,3185,4146,2068,5154
16/11/2025 18:00,56046,49980,25716,30463,5430,6847,5886,6966,18763,3202,4150,2083,5362
16/11/2025 19:00,54162,50927,26962,31585,5584,6797,5863,6852,18804,3185,4161,2091,5275
16/11/2025 20:00,52643,48815,27909,31279,5570,6697,5643,6603,18286,3088,4134,2052,5089
16/11/2025 21:00,50917,46894,27897,29337,5443,6391,5449,6234,17210,2933,4051,2018,4812
16/11/2025 22:00,49467,47184,26342,27096,5187,5920,5157,6174,16474,2787,4012,1890,4536
16/11/2025 23:00,47091,47029,24245,24733,4862,5513,4864,5818,15519,2616,3912,1702,4247
17/11/2025 00:00,44481,45395,22448,22517,4188,5215,4516,5760,14857,2522,3725,1538,4024
17/11/2025 01:00,42686,43426,21132,20772,3935,5050,4315,5558,14381,2413,3473,1432,3717
17/11/2025 02:00,42533,42102,20333,20362,3820,4988,4270,5481,14137,2418,3258,1377,3796
17/11/2025 03:00,43692,40587,20003,19962,3649,4991,4232,5442,14281,2410,3159,1361,3979
17/11/2025 04:00,45571,40441,19985,20510,3610,5043,4396,5651,14797,2521,3156,1390,4151
17/11/2025 05:00,49107,42995,20423,21916,3608,5342,4863,6452,16258,2725,3293,1517,4149
17/11/2025 06:00,58669,48362,23204,27043,3989,6064,5667,7722,19576,3200,3719,1840,4401
